Time,AccelRoll,AccelPitch,AccelYaw,CompRoll,CompPitch,CompYaw,MahonyRoll,MahonyPitch,MahonyYaw,MadgwickRoll,MadgwickPitch,MadgwickYaw,MEKFRoll,MEKFPitch,MEKFYaw
0.366667,2.783595,0.920502,0.000000,2.466557,0.668752,-0.000147,-2.424360,5.823384,19.212667,-0.126649,0.284571,1.186167,-15.975044,6.643173,-0.685998
0.383333,2.162123,0.471110,0.000000,2.460389,0.664677,-0.000120,-2.509350,6.060923,20.094847,-0.137892,0.294923,1.242676,-16.904551,6.945709,-0.769966
0.400000,2.432376,0.374093,0.000000,2.459868,0.658786,-0.000122,-2.576863,6.289913,20.977299,-0.141299,0.306973,1.297144,-17.844633,7.252280,-0.863958
0.416667,2.920794,1.030716,0.000000,2.469066,0.666146,-0.000172,-2.639048,6.534158,21.854813,-0.147445,0.320785,1.349949,-18.820307,7.532883,-0.977754
0.433333,2.504273,0.802168,0.000000,2.469711,0.668767,-0.000174,-2.704186,6.767165,22.734476,-0.156508,0.332680,1.404114,-19.794897,7.826547,-1.091586
0.450000,2.007853,0.318419,0.000000,2.460414,0.661620,-0.000204,-2.776441,6.989704,23.609129,-0.166860,0.341539,1.458354,-20.769907,8.140160,-1.202325
0.466667,2.818161,0.878953,0.000000,2.467608,0.665886,-0.000197,-2.823529,7.216536,24.487421,-0.169412,0.354630,1.513739,-21.777252,8.432409,-1.333336
0.483333,2.970587,0.906622,0.000000,2.477688,0.670620,-0.000197,-2.869622,7.448864,25.358871,-0.173250,0.368418,1.568877,-22.809704,8.725826,-1.474149
0.500000,2.601936,0.601815,0.000000,2.480113,0.669144,-0.000196,-2.920318,7.665848,26.230543,-0.182203,0.379980,1.623154,-23.850752,9.032577,-1.617458
0.516667,2.168525,0.588735,-0.000000,2.473901,0.667457,-0.000200,-2.972663,7.884418,27.095152,-0.187680,0.393021,1.677182,-24.896839,9.344720,-1.766285
0.533333,2.494668,0.720418,0.000000,2.474376,0.668437,-0.000219,-3.012539,8.099591,27.958736,-0.189995,0.406147,1.730114,-25.967455,9.652553,-1.929724
0.550000,2.797761,0.650680,0.000000,2.480824,0.667982,-0.000218,-3.048985,8.310745,28.820728,-0.196426,0.418132,1.784266,-27.070871,9.963269,-2.103123
0.566667,2.353393,0.581245,0.000000,2.478255,0.666129,-0.000241,-3.087305,8.506979,29.681578,-0.203459,0.428173,1.837436,-28.183886,10.276316,-2.281573
0.583333,2.224163,0.706530,-0.000000,2.473133,0.666837,-0.000239,-3.127160,8.707195,30.537138,-0.212148,0.439979,1.891517,-29.319967,10.590063,-2.470760
0.600000,2.779903,0.677389,0.000000,2.479269,0.666949,-0.000259,-3.152778,8.906550,31.388540,-0.217475,0.452003,1.944476,-30.491024,10.904481,-2.676849
0.616667,2.389403,0.782338,0.000000,2.477411,0.669138,-0.000277,-3.184466,9.100526,32.236927,-0.227010,0.462892,1.997346,-31.682178,11.218099,-2.891939
0.633333,2.293655,0.685803,0.000000,2.473756,0.669372,-0.000275,-3.210805,9.294408,33.080326,-0.232267,0.475103,2.051277,-32.893902,11.539874,-3.117386
0.650000,2.631162,0.650612,0.000000,2.476924,0.668917,-0.000273,-3.227751,9.482001,33.921555,-0.236754,0.488263,2.105366,-34.140518,11.862021,-3.357956
0.666667,2.782250,0.705632,0.000000,2.483071,0.669590,-0.000232,-3.235619,9.665294,34.765602,-0.239494,0.502442,2.161891,-35.416214,12.186348,-3.613069
0.683333,2.247916,0.665846,-0.000000,2.478328,0.669415,-0.000232,-3.255285,9.844054,35.600433,-0.248180,0.514410,2.215902,-36.717083,12.513763,-3.878515
0.700000,2.277057,0.505098,-0.000000,2.474342,0.666029,-0.000237,-3.267071,10.019689,36.430481,-0.252262,0.526342,2.269914,-38.045124,12.848699,-4.158148
0.716667,2.770442,0.699231,0.000000,2.480304,0.666633,-0.000237,-3.266835,10.190736,37.258541,-0.255166,0.540636,2.324042,-39.416027,13.173528,-4.459405
0.733333,2.536808,0.720569,0.000000,2.481414,0.667573,-0.000238,-3.270545,10.352049,38.083282,-0.261978,0.550191,2.378167,-40.818932,13.495632,-4.772082
0.750000,2.104954,0.574559,0.000000,2.473805,0.665573,-0.000246,-3.281242,10.505589,38.904587,-0.273063,0.559315,2.432334,-42.251534,13.825443,-5.096619
0.766667,2.187701,0.484489,0.000000,2.468103,0.661872,-0.000273,-3.281054,10.655413,39.722561,-0.278012,0.571610,2.485457,-43.715607,14.158872,-5.441854
0.783333,3.021158,0.817222,0.000000,2.479223,0.664900,-0.000306,-3.263291,10.809638,40.533871,-0.279189,0.584972,2.538389,-45.230782,14.472978,-5.815214
0.800000,2.644992,0.795932,0.000000,2.482459,0.667401,-0.000308,-3.254982,10.949800,41.346516,-0.288878,0.595306,2.592690,-46.783627,14.786386,-6.200653
0.816667,2.160555,0.636911,0.000000,2.475920,0.666652,-0.000310,-3.253997,11.082308,42.150852,-0.300855,0.604276,2.646931,-48.369171,15.103168,-6.597924
0.833333,2.746705,0.594753,0.000000,2.481397,0.665175,-0.000322,-3.232815,11.225101,42.946995,-0.302698,0.619807,2.699828,-49.996044,15.418616,-7.026761
0.850000,2.917273,0.877497,0.000000,2.490094,0.669321,-0.000316,-3.209758,11.360898,43.743076,-0.308658,0.632096,2.755047,-51.669388,15.716879,-7.475147
0.866667,2.138510,0.636535,-0.000000,2.483002,0.668546,-0.000317,-3.200285,11.489266,44.529892,-0.318682,0.642916,2.809003,-53.374660,16.021856,-7.936091
0.883333,2.312742,0.463800,0.000000,2.479597,0.664370,-0.000300,-3.182874,11.616310,45.308849,-0.325134,0.656186,2.864079,-55.121262,16.325207,-8.418612
0.900000,2.493764,0.567828,0.000000,2.479941,0.662360,-0.000297,-3.156294,11.737287,46.082920,-0.327597,0.669421,2.918058,-56.908611,16.613033,-8.924685
0.916667,2.727957,0.816641,0.000000,2.484920,0.665365,-0.000301,-3.126241,11.859920,46.851013,-0.332031,0.683356,2.971840,-58.743397,16.881441,-9.456953
0.933333,2.492258,0.643602,-0.000000,2.485048,0.664850,-0.000279,-3.100057,11.976658,47.614445,-0.339322,0.697076,3.026796,-60.618729,17.147821,-10.007318
0.950000,2.381050,0.539717,0.000000,2.482928,0.662247,-0.000280,-3.075098,12.085641,48.370289,-0.348055,0.709447,3.080613,-62.535259,17.403608,-10.576462
0.966667,2.462815,0.601662,0.000000,2.482545,0.660976,-0.000277,-3.042123,12.192204,49.124668,-0.352912,0.724056,3.134494,-64.490128,17.645004,-11.171704
0.983333,2.481725,0.755330,0.000000,2.482549,0.662783,-0.000275,-3.006062,12.289753,49.876015,-0.357448,0.737282,3.188488,-66.485161,17.863487,-11.786489
1.000000,2.589677,0.678314,-0.000000,2.484671,0.662993,-0.000254,-2.967940,12.378284,50.624851,-0.363957,0.749002,3.243804,-68.522011,18.066320,-12.419181
1.016667,2.581199,0.650245,0.000000,2.486602,0.662638,-0.000253,-2.926765,12.463813,51.369179,-0.369297,0.760730,3.297948,-70.595406,18.252544,-13.074173
1.033333,2.532522,0.712433,0.000000,2.487520,0.663535,-0.000253,-2.885629,12.548226,52.103287,-0.374998,0.772930,3.351891,-72.705589,18.416142,-13.747274
1.050000,2.492559,0.685207,0.000000,2.487622,0.663868,-0.000232,-2.843019,12.624214,52.833157,-0.380628,0.784798,3.407117,-74.850571,18.558994,-14.435062
1.066667,2.549106,0.609344,0.000000,2.488851,0.662716,-0.000209,-2.797041,12.692937,53.560810,-0.385855,0.798412,3.462556,-77.029739,18.681087,-15.140697
1.083333,2.597216,0.726932,0.000000,2.491019,0.663900,-0.000191,-2.748279,12.757756,54.285309,-0.390904,0.809892,3.517963,-79.239243,18.775719,-15.862575
1.100000,2.438711,0.685649,0.000000,2.489973,0.664235,-0.000191,-2.700350,12.814546,55.005589,-0.396043,0.820902,3.572337,-81.477043,18.846865,-16.597443
1.116667,2.414238,0.596422,0.000000,2.488438,0.662799,-0.000192,-2.653660,12.874995,55.715012,-0.402904,0.833771,3.626416,-83.741982,18.895918,-17.347136
1.133333,2.556955,0.671900,0.000000,2.489848,0.662902,-0.000191,-2.598707,12.924362,56.423813,-0.405452,0.845924,3.680808,-86.027733,18.911898,-18.105755
1.150000,2.519004,0.740196,0.000000,2.490412,0.664328,-0.000193,-2.546243,12.965861,57.129204,-0.411365,0.855549,3.735286,-88.336746,18.897461,-18.870491
1.166667,2.506390,0.567548,0.000000,2.490711,0.662293,-0.000193,-2.493387,13.006153,57.825794,-0.417595,0.866501,3.789671,-90.662842,18.859993,-19.642090
1.183333,2.500378,0.581604,0.000000,2.490924,0.660559,-0.000195,-2.436946,13.038484,58.517803,-0.421310,0.875989,3.844169,-93.000511,18.791714,-20.415197
1.200000,2.576780,0.740879,-0.000000,2.492622,0.662065,-0.000176,-2.380885,13.073944,59.201580,-0.427450,0.887385,3.899584,-95.350433,18.688520,-21.192240
1.216667,2.477232,0.622550,0.000000,2.492294,0.661175,-0.000177,-2.326069,13.106783,59.876389,-0.434006,0.898893,3.953744,-97.706856,18.559425,-21.968691
1.233333,2.563563,0.623337,0.000000,2.493740,0.660318,-0.000158,-2.265086,13.131095,60.554470,-0.437500,0.909669,4.009375,-100.065460,18.401367,-22.745255
1.250000,2.644992,0.747488,-0.000000,2.496784,0.661962,-0.000161,-2.203233,13.159051,61.218555,-0.441356,0.921460,4.063477,-102.421417,18.206974,-23.515905
1.266667,2.397767,0.671981,0.000000,2.494784,0.662062,-0.000162,-2.146516,13.179984,61.880707,-0.447762,0.932705,4.117725,-104.778351,17.988865,-24.280910
1.283333,2.601936,0.587981,0.000000,2.496968,0.660520,-0.000140,-2.082268,13.197404,62.535667,-0.450298,0.946176,4.173192,-107.123840,17.741737,-25.034687
1.300000,2.728615,0.747618,0.000000,2.501620,0.662183,-0.000164,-2.016675,13.210828,63.185295,-0.453577,0.958488,4.226367,-109.458649,17.458696,-25.776747
1.316667,2.622667,0.795465,-0.000000,2.504041,0.664730,-0.000189,-1.952686,13.218297,63.835243,-0.457926,0.968192,4.279653,-111.781914,17.150568,-26.508783
1.333333,2.414160,0.560120,0.000000,2.502223,0.662559,-0.000210,-1.894045,13.225369,64.469460,-0.464444,0.980581,4.332698,-114.089714,16.824148,-27.221304
1.350000,2.458874,0.616240,0.000000,2.501376,0.661534,-0.000230,-1.832078,13.226775,65.096214,-0.468485,0.991764,4.385778,-116.374557,16.470613,-27.912136
1.366667,2.623933,0.747411,0.000000,2.503827,0.663131,-0.000213,-1.767492,13.226119,65.720161,-0.473294,1.002062,4.441154,-118.635620,16.091341,-28.585361
1.383333,2.472711,0.706234,0.000000,2.503204,0.663894,-0.000233,-1.705315,13.223655,66.338196,-0.478375,1.013398,4.494191,-120.873520,15.691574,-29.242628
1.400000,2.422528,0.622726,0.000000,2.501571,0.662972,-0.000253,-1.644905,13.213779,66.950737,-0.484538,1.024230,4.547389,-123.086830,15.274398,-29.875874
1.416667,2.532828,0.636434,0.000000,2.502196,0.662361,-0.000251,-1.580687,13.205190,67.559708,-0.489388,1.036540,4.601659,-125.267334,14.838861,-30.492929
1.433333,2.513606,0.685278,0.000000,2.502404,0.662720,-0.000251,-1.518754,13.193827,68.154106,-0.495805,1.048196,4.655727,-127.414955,14.385434,-31.077785
1.450000,2.522353,0.692695,0.000000,2.502803,0.663240,-0.000249,-1.455388,13.183962,68.740799,-0.501266,1.061458,4.709613,-129.526413,13.917145,-31.641916
1.466667,2.494367,0.706479,0.000000,2.502634,0.664005,-0.000248,-1.392470,13.165436,69.323036,-0.506442,1.072968,4.763726,-131.605453,13.435927,-32.177570
1.483333,2.361730,0.636977,0.000000,2.499796,0.663365,-0.000249,-1.332561,13.144537,69.901611,-0.513028,1.084396,4.817833,-133.651871,12.947259,-32.693970
1.500000,2.654152,0.664999,0.000000,2.502903,0.663318,-0.000267,-1.265783,13.122382,70.471939,-0.516759,1.097120,4.870776,-135.653488,12.444835,-33.183510
1.516667,2.460658,0.685970,-0.000000,2.502018,0.663673,-0.000286,-1.206138,13.097355,71.033058,-0.524523,1.108891,4.923593,-137.622604,11.936493,-33.646324
1.533333,2.515429,0.651144,0.000000,2.502306,0.663302,-0.000285,-1.141019,13.069640,71.596466,-0.528465,1.119346,4.977671,-139.549637,11.424691,-34.095276
1.550000,2.479327,0.657688,0.000000,2.501827,0.663070,-0.000285,-1.078954,13.032296,72.159370,-0.534139,1.128692,5.032151,-141.445404,10.907195,-34.518955
1.566667,2.542498,0.754838,0.000000,2.502660,0.664806,-0.000284,-1.013923,12.995728,72.713310,-0.537478,1.139572,5.086505,-143.297089,10.382660,-34.917503
1.583333,2.519004,0.657191,0.000000,2.502967,0.664574,-0.000282,-0.952069,12.956072,73.259537,-0.543237,1.151454,5.140885,-145.111954,9.858843,-35.291161
1.600000,2.515429,0.623435,0.000000,2.503216,0.663652,-0.000281,-0.889360,12.911643,73.800522,-0.547742,1.161964,5.195343,-146.886505,9.336609,-35.641838
1.616667,2.452848,0.637243,0.000000,2.502249,0.663004,-0.000280,-0.825416,12.866141,74.336693,-0.550114,1.171531,5.249716,-148.619232,8.816192,-35.975079
1.633333,2.638717,0.678451,-0.000000,2.504978,0.663213,-0.000279,-0.761180,12.821298,74.864555,-0.554610,1.182603,5.303992,-150.309723,8.295219,-36.285938
1.650000,2.584944,0.644257,0.000000,2.506597,0.662735,-0.000298,-0.697542,12.769784,75.387016,-0.557709,1.192969,5.357331,-151.963608,7.777568,-36.572845
1.666667,2.378465,0.670448,-0.000000,2.504015,0.662789,-0.000276,-0.640068,12.717978,75.899170,-0.563836,1.203824,5.412781,-153.582870,7.266256,-36.836819
1.683333,2.560469,0.601835,0.000000,2.505164,0.661491,-0.000294,-0.577767,12.664108,76.407440,-0.567127,1.215499,5.466037,-155.158524,6.758558,-37.084801
1.700000,2.568313,0.629724,0.000000,2.506426,0.660776,-0.000291,-0.517105,12.604921,76.910851,-0.571246,1.226678,5.520635,-156.699615,6.256116,-37.310741
1.716667,2.491055,0.733209,0.000000,2.506119,0.662124,-0.000269,-0.457806,12.548254,77.407280,-0.575848,1.237512,5.576113,-158.201355,5.759555,-37.523540
1.733333,2.420292,0.568478,0.000000,2.504383,0.660151,-0.000270,-0.401525,12.485705,77.899979,-0.581528,1.247635,5.630640,-159.670746,5.273837,-37.720779
1.750000,2.557882,0.658285,-0.000000,2.505492,0.660015,-0.000288,-0.339758,12.425430,78.387840,-0.583552,1.258198,5.683881,-161.095566,4.791907,-37.907978
1.766667,2.615758,0.733226,0.000000,2.507718,0.661379,-0.000269,-0.278775,12.363529,78.867271,-0.586676,1.268974,5.739392,-162.484146,4.317675,-38.074791
1.783333,2.458578,0.713076,0.000000,2.506735,0.662312,-0.000247,-0.222208,12.302886,79.336174,-0.591709,1.280378,5.794622,-163.838608,3.854114,-38.226913
1.800000,2.400630,0.518703,0.000000,2.504593,0.659340,-0.000249,-0.168349,12.238194,79.800819,-0.597993,1.291367,5.848799,-165.161407,3.403944,-38.368439
1.816667,2.655437,0.623744,0.000000,2.507650,0.658547,-0.000207,-0.106982,12.172110,80.263565,-0.599926,1.303279,5.905460,-166.443726,2.958404,-38.497581
1.833333,2.411320,0.810409,0.000000,2.505684,0.661465,-0.000225,-0.055740,12.107203,80.715103,-0.607295,1.313509,5.958352,-167.700180,2.519287,-38.613590
1.850000,2.557264,0.436453,0.000000,2.506735,0.656865,-0.000223,0.000816,12.032448,81.164124,-0.610476,1.323560,6.012877,-168.921738,2.098412,-38.714500
1.866667,2.621400,0.483984,0.000000,2.509028,0.653329,-0.000239,0.056429,11.960083,81.604309,-0.614948,1.335233,6.066069,-170.109329,1.684861,-38.804222
1.883333,2.358026,0.739659,0.000000,2.505948,0.654957,-0.000256,0.103461,11.891784,82.034653,-0.623783,1.346749,6.118856,-171.271561,1.276686,-38.884396
1.900000,2.438121,0.872406,0.000000,2.504612,0.659225,-0.000232,0.156343,11.823587,82.464439,-0.627430,1.359245,6.174081,-172.399094,0.873053,-38.958530
1.916667,2.684533,0.553292,0.000000,2.508270,0.657006,-0.000209,0.215491,11.749502,82.893181,-0.628248,1.370086,6.229520,-173.489655,0.487307,-39.030090
1.933333,2.389981,0.699441,0.000000,2.505924,0.657774,-0.000187,0.266096,11.675722,83.313591,-0.631870,1.382058,6.284898,-174.560928,0.107388,-39.088337
1.950000,2.535582,0.789463,0.000000,2.506578,0.660348,-0.000187,0.320559,11.601830,83.731522,-0.632554,1.394854,6.339257,-175.600723,-0.267921,-39.140972
1.966667,2.574292,0.677912,0.000000,2.507911,0.660580,-0.000208,0.370412,11.525252,84.141457,-0.638271,1.404649,6.392292,-176.613419,-0.626891,-39.188583
1.983333,2.617970,0.533091,0.000000,2.510132,0.657951,-0.000205,0.422628,11.444649,84.551064,-0.641072,1.415754,6.446826,-177.599823,-0.976037,-39.230400
2.000000,2.415034,0.726330,-0.000000,2.508210,0.659200,-0.000225,0.468129,11.364938,84.952477,-0.646765,1.425075,6.499995,-178.565079,-1.317924,-39.265720
2.016667,2.584007,0.540156,0.000000,2.509786,0.656738,-0.000203,0.520852,11.283039,85.351364,-0.647321,1.436280,6.555648,-179.497482,-1.648222,-39.295937
2.033333,2.706237,0.567320,0.000000,2.513735,0.654850,-0.000200,0.572525,11.201384,85.744164,-0.650159,1.446679,6.610039,179.596863,-1.969258,-39.323044
2.050000,2.443266,0.733412,0.000000,2.512286,0.656322,-0.000199,0.615154,11.119768,86.131592,-0.656785,1.456948,6.664432,178.705002,-2.285292,-39.343273
2.066667,2.563563,0.567935,0.000000,2.513291,0.654455,-0.000219,0.660375,11.036930,86.512024,-0.662292,1.467364,6.717603,177.842468,-2.588186,-39.359573
2.083333,2.460361,0.595824,0.000000,2.512213,0.653163,-0.000220,0.703401,10.953552,86.886787,-0.668120,1.476908,6.771826,177.002182,-2.881437,-39.372337
2.100000,2.603508,0.643702,0.000000,2.514058,0.652894,-0.000219,0.750643,10.873050,87.258797,-0.671265,1.488847,6.826035,176.189636,-3.170596,-39.384682
2.116667,2.449887,0.726399,-0.000000,2.512735,0.654245,-0.000219,0.791411,10.792474,87.628647,-0.678232,1.498728,6.880146,175.393372,-3.452098,-39.400719
2.133333,2.389115,0.595351,0.000000,2.510263,0.652986,-0.000200,0.832398,10.709546,87.988510,-0.683001,1.510611,6.935477,174.618896,-3.722475,-39.402420
2.150000,2.503367,0.774228,0.000000,2.510124,0.655333,-0.000239,0.873655,10.626164,88.345039,-0.687044,1.521871,6.987561,173.863617,-3.990737,-39.400043
2.166667,2.617338,0.816715,0.000000,2.512288,0.658461,-0.000242,0.918040,10.544196,88.697205,-0.689991,1.532702,7.041759,173.135147,-4.250732,-39.398907
2.183333,2.540657,0.595140,0.000000,2.512876,0.657115,-0.000240,0.960629,10.460254,89.047043,-0.693089,1.544326,7.096035,172.424942,-4.499736,-39.399220
2.200000,2.347042,0.726717,0.000000,2.509559,0.658427,-0.000237,0.998135,10.377967,89.394890,-0.697570,1.555962,7.150279,171.728409,-4.745275,-39.401482
2.216667,2.575535,0.699004,0.000000,2.510938,0.659158,-0.000216,1.042261,10.294936,89.732841,-0.698374,1.567978,7.205586,171.060287,-4.981145,-39.394295
2.233333,2.699323,0.712596,0.000000,2.514706,0.660127,-0.000218,1.084195,10.210720,90.070808,-0.702205,1.578528,7.259871,170.408127,-5.211040,-39.392029
2.250000,2.618286,0.692392,0.000000,2.516758,0.660653,-0.000219,1.122943,10.125379,90.404121,-0.707435,1.588006,7.314113,169.771683,-5.432445,-39.389454
2.266667,2.553560,0.671008,0.000000,2.517475,0.660759,-0.000199,1.159538,10.038597,90.730118,-0.712664,1.598342,7.369594,169.150146,-5.646791,-39.377636
2.283333,2.472711,0.630075,0.000000,2.516580,0.660045,-0.000180,1.195370,9.950815,91.056129,-0.716638,1.608268,7.425200,168.543930,-5.855194,-39.370026
2.300000,2.447107,0.706846,0.000000,2.515190,0.660861,-0.000181,1.230062,9.864257,91.375145,-0.720904,1.617523,7.479467,167.955368,-6.057271,-39.361015
2.316667,2.635215,0.725944,0.000000,2.517670,0.662083,-0.000182,1.271627,9.779662,91.685234,-0.720268,1.629308,7.533665,167.391510,-6.254642,-39.343437
2.333333,2.422820,0.581286,0.000000,2.515713,0.660348,-0.000185,1.300843,9.691354,91.990639,-0.728381,1.638737,7.587826,166.832306,-6.440350,-39.326775
2.350000,2.485046,0.691961,0.000000,2.515140,0.660901,-0.000205,1.335951,9.605383,92.295715,-0.730048,1.649900,7.641030,166.292114,-6.626513,-39.311085
2.366667,2.544651,0.797055,0.000000,2.515690,0.663525,-0.000206,1.366975,9.521123,92.593216,-0.736612,1.660709,7.695140,165.766006,-6.807131,-39.292698
2.383333,2.680208,0.726883,0.000000,2.518980,0.664712,-0.000207,1.402197,9.437476,92.889275,-0.740533,1.672575,7.749297,165.259247,-6.982808,-39.277702
2.400000,2.327139,0.609297,0.000000,2.515064,0.663485,-0.000230,1.425592,9.347998,93.181366,-0.749518,1.681251,7.802517,164.753067,-7.148380,-39.260582
2.416667,2.311346,0.684884,0.000000,2.510989,0.663853,-0.000227,1.453261,9.264143,93.470955,-0.753913,1.693774,7.856744,164.266052,-7.314160,-39.245132
2.433333,2.656575,0.629300,0.000000,2.513901,0.663063,-0.000226,1.485450,9.174719,93.751938,-0.757482,1.703511,7.911214,163.797302,-7.470740,-39.219704
2.450000,2.519004,0.719447,0.000000,2.513983,0.664091,-0.000226,1.514012,9.088865,94.032715,-0.762586,1.713699,7.965508,163.339371,-7.625287,-39.202450
2.466667,2.464301,0.629698,0.000000,2.512990,0.663283,-0.000227,1.542130,9.000687,94.306236,-0.766815,1.722802,8.019755,162.895370,-7.771179,-39.181469
2.483333,2.409864,0.650723,0.000000,2.510947,0.662951,-0.000206,1.570614,8.917213,94.580933,-0.770046,1.734584,8.075010,162.465317,-7.916458,-39.168839
2.500000,2.612628,0.734293,0.000000,2.512981,0.664298,-0.000207,1.600062,8.833076,94.852119,-0.773633,1.745756,8.129357,162.046875,-8.059570,-39.152996
2.516667,2.452255,0.692481,-0.000000,2.511746,0.664762,-0.000207,1.624731,8.746989,95.112373,-0.779002,1.756034,8.183566,161.637665,-8.194314,-39.128307
2.533333,2.459766,0.658016,0.000000,2.510727,0.664528,-0.000207,1.651587,8.661476,95.372307,-0.781992,1.766290,8.237780,161.242676,-8.325111,-39.109341
2.550000,2.442087,0.629328,0.000000,2.509334,0.663744,-0.000207,1.675241,8.576993,95.629036,-0.787332,1.777640,8.291989,160.856277,-8.452528,-39.090755
2.566667,2.583070,0.650715,0.000000,2.510849,0.663384,-0.000207,1.704579,8.493480,95.882797,-0.789127,1.788343,8.346059,160.488617,-8.575596,-39.076313
2.583333,2.541884,0.692350,0.000000,2.511470,0.663883,-0.000206,1.729944,8.410542,96.135498,-0.792915,1.799578,8.400329,160.126007,-8.697643,-39.061882
2.600000,2.389404,0.664652,0.000000,2.509008,0.663780,-0.000228,1.751511,8.327631,96.386787,-0.798466,1.808973,8.453248,159.772202,-8.813318,-39.056034
2.616667,2.458874,0.630082,0.000000,2.508045,0.663026,-0.000227,1.776377,8.243180,96.629959,-0.799988,1.819859,8.507594,159.430359,-8.926357,-39.037209
2.633333,2.552944,0.670847,0.000000,2.508964,0.663102,-0.000206,1.801236,8.159661,96.871338,-0.802411,1.830788,8.563119,159.098953,-9.037431,-39.020233
2.650000,2.540963,0.622896,0.000000,2.509604,0.662198,-0.000206,1.824171,8.075953,97.102440,-0.806648,1.841374,8.617170,158.779099,-9.141051,-38.998985
2.666667,2.521743,0.623282,0.000000,2.509846,0.661320,-0.000206,1.845782,7.990756,97.331116,-0.810476,1.851172,8.671493,158.465622,-9.242031,-38.975494
2.683333,2.464599,0.636698,0.000000,2.508941,0.660708,-0.000207,1.865815,7.905026,97.553261,-0.814584,1.860057,8.725719,158.161377,-9.338240,-38.949112
2.700000,2.505785,0.740382,0.000000,2.508898,0.662222,-0.000207,1.887671,7.825063,97.778648,-0.817326,1.871442,8.779880,157.867844,-9.437011,-38.931824
